candidate_id,rank,title_ok,company_ok,years_ok,notice_ok,sentence_count,reasoning
CAND_0062247,32,True,True,True,True,2,"7.3 years in the profile and currently AI Engineer at Google, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Strong fit for the JD's hands-on product-and-evaluation mandate."
CAND_0093912,33,True,True,True,True,2,"5.3 years; Senior Data Scientist at Razorpay, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Strong fit for the JD's hands-on product-and-evaluation mandate."
CAND_0050454,34,True,True,True,True,2,"Rephrase.ai role AI Engineer; 6.8 years total, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Strong fit for the JD's hands-on product-and-evaluation mandate."
CAND_0054394,35,True,True,True,True,2,"PharmEasy role Recommendation Systems Engineer; 4.1 years total, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Strong fit for the JD's hands-on product-and-evaluation mandate."
CAND_0088025,36,True,True,True,True,2,"Staff Machine Learning Engineer at Yellow.ai, with 8.6 years of experience, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 90-day notice period."
CAND_0032515,37,True,True,True,True,2,"5.1 years in the profile and currently Machine Learning Engineer at PharmEasy, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: 45-day notice period."
CAND_0018722,38,True,True,True,True,2,"Saarthi.ai role Recommendation Systems Engineer; 6.6 years total, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 90-day notice period."
CAND_0039383,39,True,True,True,True,2,"7.1 years in the profile and currently Applied ML Engineer at Meesho, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 90-day notice period."
CAND_0005538,40,True,True,True,True,2,"Adobe role Senior AI Engineer; 5.9 years total, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 90-day notice period."
CAND_0030827,41,True,True,True,True,2,"5.4 years in the profile and currently Senior Data Scientist at Freshworks, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 120-day notice period."
CAND_0051630,42,True,True,True,True,2,"Razorpay role Machine Learning Engineer; 6.0 years total, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 90-day notice period."
CAND_0011162,43,True,True,True,True,2,"upGrad role Recommendation Systems Engineer; 5.8 years total, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: 90-day notice period."
CAND_0076904,44,True,True,True,True,2,"4.2 years; Senior Data Scientist at Nykaa, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 90-day notice period."
CAND_0070485,45,True,True,True,True,2,"Search Engineer at Saarthi.ai, with 6.4 years of experience, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 120-day notice period."
CAND_0064326,46,True,True,True,True,2,"Sarvam AI role Search Engineer; 7.6 years total, with hands-on ranking or recommendation work, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 45-day notice period."
CAND_0068811,47,True,True,True,True,2,"8.0 years in the profile and currently Applied ML Engineer at Freshworks, with hands-on ranking or recommendation work, production vector/search infrastructure, offline/online evaluation or A/B testing. Strong fit for the JD's hands-on product-and-evaluation mandate."
CAND_0075574,48,True,True,True,True,2,"Haptik role Machine Learning Engineer; 5.7 years total, with hands-on ranking or recommendation work, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 60-day notice period."
CAND_0022812,49,True,True,True,True,2,"4.5 years; Applied ML Engineer at Dream11, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: 60-day notice period."
CAND_0044855,50,True,True,True,True,2,"6.6 years in the profile and currently Senior Data Scientist at Flipkart, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 60-day notice period."
CAND_0030468,51,True,True,True,True,2,"5.4 years; Senior Applied Scientist at Swiggy, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 45-day notice period."
CAND_0058575,52,True,True,True,True,2,"5.8 years in the profile and currently AI Engineer at Krutrim, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 90-day notice period."
CAND_0096172,53,True,True,True,True,2,"5.2 years; NLP Engineer at Krutrim, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 45-day notice period."
CAND_0026532,54,True,True,True,True,2,"4.8 years; Recommendation Systems Engineer at Zomato, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 90-day notice period."
CAND_0030348,55,True,True,True,True,2,"4.5 years; Machine Learning Engineer at BYJU'S, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 45-day notice period."
CAND_0041669,56,True,True,True,True,2,"Recommendation Systems Engineer at CRED, with 8.0 years of experience, with hands-on ranking or recommendation work, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 60-day notice period."
CAND_0041610,57,True,True,True,True,2,"Zoho role Recommendation Systems Engineer; 6.7 years total, with hands-on ranking or recommendation work, production vector/search infrastructure, offline/online evaluation or A/B testing. Strong fit for the JD's hands-on product-and-evaluation mandate."
CAND_0066376,58,True,True,True,True,2,"5.7 years; Applied ML Engineer at Dream11, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 90-day notice period."
CAND_0031593,59,True,True,True,True,2,"Search Engineer at Genpact AI, with 7.8 years of experience, with hands-on ranking or recommendation work, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 90-day notice period."
CAND_0075249,60,True,True,True,True,2,"Applied ML Engineer at Zomato, with 6.2 years of experience, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 45-day notice period."
CAND_0006567,61,True,True,True,True,2,"7.9 years in the profile and currently Senior AI Engineer at Meta, with career evidence across ranking and retrieval, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: 60-day notice period."
CAND_0042100,62,True,True,True,True,2,"7.3 years; Machine Learning Engineer at Freshworks, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: 90-day notice period."
CAND_0098846,63,True,True,True,True,2,"upGrad role AI Engineer; 7.6 years total, with hands-on ranking or recommendation work, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 45-day notice period."
CAND_0041568,64,True,True,True,True,2,"5.2 years; Search Engineer at Haptik, with hands-on ranking or recommendation work, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 90-day notice period."
CAND_0054123,65,True,True,True,True,2,"4.7 years in the profile and currently Applied ML Engineer at Meta, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 60-day notice period."
CAND_0099401,66,True,True,True,True,2,"NLP Engineer at Dream11, with 7.7 years of experience, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: 90-day notice period."
CAND_0076251,67,True,True,True,True,2,"7.6 years in the profile and currently Search Engineer at Haptik, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 60-day notice period."
CAND_0007412,68,True,True,True,True,2,"7.4 years; Applied ML Engineer at Zoho, with hands-on ranking or recommendation work, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 120-day notice period."
CAND_0000031,69,True,True,True,True,2,"6.0 years in the profile and currently Recommendation Systems Engineer at Swiggy, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: 60-day notice period."
CAND_0094056,70,True,True,True,True,2,"5.9 years; NLP Engineer at Rephrase.ai, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 120-day notice period."
CAND_0030031,71,True,True,True,True,2,"5.7 years in the profile and currently AI Engineer at Microsoft, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: limited explicit vector-infrastructure evidence."
CAND_0064270,72,True,True,True,True,2,"Verloop.io role Applied ML Engineer; 4.2 years total, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: 45-day notice period."
CAND_0069905,73,True,True,True,True,2,"Applied ML Engineer at Sarvam AI, with 6.6 years of experience, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 90-day notice period."
CAND_0079064,74,True,True,True,True,2,"5.2 years; Senior Data Scientist at Niramai, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 120-day notice period."
CAND_0020877,75,True,True,True,True,2,"Applied ML Engineer at CRED, with 5.1 years of experience, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 60-day notice period."
CAND_0078042,76,True,True,True,True,2,"PolicyBazaar role Applied ML Engineer; 4.7 years total, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: location/relocation fit is weak."
CAND_0029367,77,True,True,True,True,2,"5.7 years in the profile and currently Senior Data Scientist at Rephrase.ai, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 90-day notice period."
CAND_0018549,78,True,True,True,True,2,"Recommendation Systems Engineer at Uber, with 6.8 years of experience, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: 60-day notice period."
CAND_0006557,79,True,True,True,True,2,"NLP Engineer at Paytm, with 7.9 years of experience, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: 120-day notice period."
CAND_0066999,80,True,True,True,True,2,"5.9 years in the profile and currently Recommendation Systems Engineer at Microsoft, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: limited explicit vector-infrastructure evidence."
CAND_0014440,81,True,True,True,True,2,"6.4 years; Recommendation Systems Engineer at CRED, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: 60-day notice period."
CAND_0011687,82,True,True,True,True,2,"7.8 years in the profile and currently Senior NLP Engineer at Niramai, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Strong fit for the JD's hands-on product-and-evaluation mandate."
CAND_0068351,83,True,True,True,True,2,"6.4 years in the profile and currently Lead AI Engineer at Sarvam AI, with career evidence across ranking and retrieval, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: limited explicit vector-infrastructure evidence."
CAND_0077285,84,True,True,True,True,2,"Recommendation Systems Engineer at Nykaa, with 5.5 years of experience, with hands-on ranking or recommendation work, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 60-day notice period."
CAND_0050876,85,True,True,True,True,2,"6.0 years; Applied ML Engineer at Freshworks, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: 90-day notice period."
CAND_0010257,86,True,True,True,True,2,"Senior Data Scientist at Google, with 6.5 years of experience, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: 120-day notice period."
CAND_0049538,87,True,True,True,True,2,"Saarthi.ai role Applied ML Engineer; 5.8 years total, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: limited explicit vector-infrastructure evidence."
CAND_0070202,88,True,True,True,True,2,"BYJU'S role Machine Learning Engineer; 5.1 years total, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: 90-day notice period."
CAND_0036437,89,True,True,True,True,2,"Search Engineer at Rephrase.ai, with 4.8 years of experience, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: limited explicit vector-infrastructure evidence."
CAND_0002025,90,True,True,True,True,2,"Senior AI Engineer at Apple, with 5.9 years of experience, with career evidence across ranking and retrieval, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: limited explicit vector-infrastructure evidence."
CAND_0007411,91,True,True,True,True,2,"8.0 years in the profile and currently Senior Machine Learning Engineer at Amazon, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: stale platform activity."
CAND_0040887,92,True,True,True,True,2,"4.7 years in the profile and currently Machine Learning Engineer at Netflix, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: location/relocation fit is weak."
CAND_0061655,93,True,True,True,True,2,"4.6 years in the profile and currently Machine Learning Engineer at Krutrim, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: limited explicit vector-infrastructure evidence."
CAND_0027801,94,True,True,True,True,2,"NLP Engineer at InMobi, with 7.4 years of experience, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 120-day notice period."
CAND_0024466,95,True,True,True,True,2,"PharmEasy role Search Engineer; 5.2 years total, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: 120-day notice period."
CAND_0012957,96,True,True,True,True,2,"Search Engineer at Razorpay, with 4.9 years of experience, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: 120-day notice period."
CAND_0024620,97,True,True,True,True,2,"5.9 years; AI Engineer at PharmEasy, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: 45-day notice period."
CAND_0016163,98,True,True,True,True,2,"6.7 years in the profile and currently Applied ML Engineer at Dream11, with career evidence across ranking and retrieval, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 120-day notice period."
CAND_0047721,99,True,True,True,True,2,"Senior Data Scientist at Microsoft, with 7.0 years of experience, with hands-on ranking or recommendation work, offline/online evaluation or A/B testing, production ownership and measurable delivery. Main concern: 90-day notice period."
CAND_0052335,100,True,True,True,True,2,"6.4 years in the profile and currently Applied ML Engineer at Aganitha, with hands-on ranking or recommendation work, production vector/search infrastructure, offline/online evaluation or A/B testing. Main concern: 60-day notice period."
